"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"1",1,"sp|O00762ups|UBE2C_HUMAN_UPS","1","6",6,"1089.3621278624","-18.8458500415","6","-10.0871958329"
"2",1,"sp|O13547|CCW14_YEAST","1","7",7,"2457.9268570603","-18.0353279768","7","-10.2282397144"
"3",1,"sp|O76070ups|SYUG_HUMAN_UPS","1","16",16,"3908.9721307416","-16.6708352442","14","-8.5330942959"
"4",1,"sp|P00167ups|CYB5_HUMAN_UPS","1","12",12,"2029.6205379905","-17.5460251917","6","-9.6850973894"
"5",1,"sp|P00175|CYB2_YEAST","1","10",10,"1782.5720230055","-19.8110061499","5","-12.0258630984"
"6",1,"sp|P00358|G3P2_YEAST","1","170",170,"14892.5615217126","-15.9164716157","52","-7.8153765863"
"7",1,"sp|P00359|G3P3_YEAST","1","659",659,"137226.9689426231","-12.7125714004","431","-4.7642722454"
"8",1,"sp|P00360|G3P1_YEAST","1","30",30,"4095.1918841022","-17.7790605772","21","-9.1234988817"
"9",1,"sp|P00445|SODC_YEAST","1","58",58,"15052.8121359657","-14.7927776105","49","-6.7928535697"
"10",1,"sp|P00447|SODM_YEAST","1","8",8,"1820.5169620845","-18.4377901602","8","-10.0049630178"
"11",1,"sp|P00560|PGK_YEAST","1","411",411,"108222.8595218096","-13.3805304600","378","-5.2789741671"
"12",1,"sp|P00709ups|LALBA_HUMAN_UPS","1","14",14,"975.1637051875","-18.4167503674","6","-9.4983288778"
"13",1,"sp|P00729|CBPY_YEAST","1","7",7,"2087.2957059950","-19.4315996329","7","-11.3887043866"
"14",1,"sp|P00812|ARGI_YEAST","1","8",8,"1077.7902700731","-19.7092540975","6","-10.9351927395"
"15",1,"sp|P00815|HIS2_YEAST","1","17",17,"2251.9255990755","-19.9088447278","14","-10.9754736440"
"16",1,"sp|P00817|IPYR_YEAST","1","44",44,"11533.2117683895","-16.0751366994","44","-7.8462521812"
"17",1,"sp|P00830|ATPB_YEAST","1","69",69,"13935.2662255323","-16.6344630197","58","-8.2799753590"
"18",1,"sp|P00899|TRPE_YEAST","1","14",14,"1958.7523673729","-19.4538591168","11","-10.6671871915"
"19",1,"sp|P00915ups|CAH1_HUMAN_UPS","1","4",4,"670.1162692110","-20.0378366725","3","-11.5781821855"
"20",1,"sp|P00918ups|CAH2_HUMAN_UPS","1","16",16,"1527.8399095369","-18.8432671034","9","-9.9876601594"
"21",1,"sp|P00924|ENO1_YEAST","1","453",453,"18800.5604174590","-15.9767379056","60","-8.0053757470"
"22",1,"sp|P00925|ENO2_YEAST","1","629",629,"46094.4293219392","-14.6829211665","175","-6.4610552308"
"23",1,"sp|P00931|TRP_YEAST","1","17",17,"3626.7243122802","-19.0448515209","14","-10.7989883559"
"24",1,"sp|P00942|TPIS_YEAST","1","310",310,"79642.5019771869","-13.0766818695","290","-4.9150640935"
"25",1,"sp|P00950|PMG1_YEAST","1","73",73,"16471.8090550923","-15.3443923238","63","-7.1118641812"
"26",1,"sp|P00958|SYMC_YEAST","1","5",5,"697.1467686863","-21.5110869753","4","-12.6934459707"
"27",1,"sp|P01008ups|ANT3_HUMAN_UPS","1","40",40,"7464.4094502327","-17.2928115749","36","-8.7257393739"
"28",1,"sp|P01112ups|RASH_HUMAN_UPS","1","4",4,"334.3551191085","-20.5807415116","2","-11.7030192974"
"29",1,"sp|P01344ups|IGF2_HUMAN_UPS","1","5",5,"766.3141713569","-17.8880334980","4","-9.2068660636"
"30",1,"sp|P01375ups|TNFA_HUMAN_UPS","1","9",9,"1950.7628994337","-17.7685345072","8","-9.4353976220"
"31",1,"sp|P01579ups|IFNG_HUMAN_UPS","1","8",8,"706.9263103055","-19.0981917929","4","-10.3006482099"
